"TIME","GEO","UNIT","COICOP","Value","Flag and Footnotes"
"2018","Croatia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","472.0",""
"2018","Italy","Percentage of total","Goods and services for routine household maintenance","2.4",""
"2018","Italy","Current prices, million euro","Goods and services for routine household maintenance","26 340.9",""
"2018","Italy","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","26 025.1",""
"2018","Cyprus","Percentage of total","Goods and services for routine household maintenance","2.3","p"
"2018","Cyprus","Current prices, million euro","Goods and services for routine household maintenance","343.5","p"
"2018","Cyprus","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","333.6","p"
"2018","Latvia","Percentage of total","Goods and services for routine household maintenance","1.1",""
"2018","Latvia","Current prices, million euro","Goods and services for routine household maintenance","190.2",""
"2018","Latvia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","165.8",""
"2018","Lithuania","Percentage of total","Goods and services for routine household maintenance","1.7",""
"2018","Lithuania","Current prices, million euro","Goods and services for routine household maintenance","465.8",""
"2018","Lithuania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","401.2",""
"2018","Luxembourg","Percentage of total","Goods and services for routine household maintenance","2.2",""
"2018","Luxembourg","Current prices, million euro","Goods and services for routine household maintenance","433.9",""
"2018","Luxembourg","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","370.0",""
"2018","Hungary","Percentage of total","Goods and services for routine household maintenance","1.0",""
"2018","Hungary","Current prices, million euro","Goods and services for routine household maintenance","688.8",""
"2018","Hungary","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","728.7",""
"2018","Malta","Percentage of total","Goods and services for routine household maintenance","1.5",""
"2018","Malta","Current prices, million euro","Goods and services for routine household maintenance","94.7",""
"2018","Malta","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","83.1",""
"2018","Netherlands","Percentage of total","Goods and services for routine household maintenance","1.3","p"
"2018","Netherlands","Current prices, million euro","Goods and services for routine household maintenance","4 407.0","p"
"2018","Netherlands","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","3 960.5","p"
"2018","Austria","Percentage of total","Goods and services for routine household maintenance","1.7",""
"2018","Austria","Current prices, million euro","Goods and services for routine household maintenance","3 336.0",""
"2018","Austria","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 962.5",""
"2018","Poland","Percentage of total","Goods and services for routine household maintenance","1.7",""
"2018","Poland","Current prices, million euro","Goods and services for routine household maintenance","4 852.4",""
"2018","Poland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","4 499.7",""
"2018","Portugal","Percentage of total","Goods and services for routine household maintenance","1.8","p"
"2018","Portugal","Current prices, million euro","Goods and services for routine household maintenance","2 537.7","p"
"2018","Portugal","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 350.5","p"
"2018","Romania","Percentage of total","Goods and services for routine household maintenance","2.4","p"
"2018","Romania","Current prices, million euro","Goods and services for routine household maintenance","3 018.5","p"
"2018","Romania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 839.3","p"
"2018","Slovenia","Percentage of total","Goods and services for routine household maintenance","1.0",""
"2018","Slovenia","Current prices, million euro","Goods and services for routine household maintenance","250.4",""
"2018","Slovenia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","228.6",""
"2018","Slovakia","Percentage of total","Goods and services for routine household maintenance","1.8",""
"2018","Slovakia","Current prices, million euro","Goods and services for routine household maintenance","893.2",""
"2018","Slovakia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","860.2",""
"2018","Finland","Percentage of total","Goods and services for routine household maintenance","1.0",""
"2018","Finland","Current prices, million euro","Goods and services for routine household maintenance","1 165.0",""
"2018","Finland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","1 021.0",""
"2018","Sweden","Percentage of total","Goods and services for routine household maintenance","1.1",""
"2018","Sweden","Current prices, million euro","Goods and services for routine household maintenance","2 232.5",""
"2018","Sweden","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 249.4",""
"2018","United Kingdom","Percentage of total","Goods and services for routine household maintenance","0.8",""
"2018","United Kingdom","Current prices, million euro","Goods and services for routine household maintenance","11 476.1",""
"2018","United Kingdom","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","11 042.3",""
"2018","Iceland","Percentage of total","Goods and services for routine household maintenance","1.7",""
"2018","Iceland","Current prices, million euro","Goods and services for routine household maintenance","198.9",""
"2018","Iceland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","168.6",""
"2018","Norway","Percentage of total","Goods and services for routine household maintenance",":",""
"2018","Norway","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2018","Norway","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2018","Switzerland","Percentage of total","Goods and services for routine household maintenance",":",""
"2018","Switzerland","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2018","Switzerland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2018","Montenegro","Percentage of total","Goods and services for routine household maintenance",":",""
"2018","Montenegro","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2018","Montenegro","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2018","North Macedonia","Percentage of total","Goods and services for routine household maintenance",":",""
"2018","North Macedonia","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2018","North Macedonia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2018","Albania","Percentage of total","Goods and services for routine household maintenance",":",""
"2018","Albania","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2018","Albania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2018","Serbia","Percentage of total","Goods and services for routine household maintenance","1.5",""
"2018","Serbia","Current prices, million euro","Goods and services for routine household maintenance","436.3",""
"2018","Serbia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","330.0","e"
"2018","Turkey","Percentage of total","Goods and services for routine household maintenance",":","c"
"2018","Turkey","Current prices, million euro","Goods and services for routine household maintenance",":","c"
"2018","Turkey","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2018","Bosnia and Herzegovina","Percentage of total","Goods and services for routine household maintenance",":",""
"2018","Bosnia and Herzegovina","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2018","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of total","Goods and services for routine household maintenance",":",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","European Union - 27 countries (from 2020)","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","European Union - 27 countries (from 2020)","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","European Union - 28 countries (2013-2020)","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","European Union - 28 countries (2013-2020)","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","European Union - 15 countries (1995-2004)","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","European Union - 15 countries (1995-2004)","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Euro area - 19 countries  (from 2015)","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Euro area - 19 countries  (from 2015)","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Euro area - 12 countries (2001-2006)","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Euro area - 12 countries (2001-2006)","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Belgium","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Belgium","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Belgium","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Bulgaria","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Bulgaria","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Bulgaria","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Czechia","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Czechia","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Czechia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Denmark","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Denmark","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Denmark","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Germany (until 1990 former territory of the FRG)","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Estonia","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Estonia","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Estonia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Ireland","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Ireland","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Ireland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Greece","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Greece","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Greece","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Spain","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Spain","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Spain","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","France","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","France","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","France","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Croatia","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Croatia","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Croatia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Italy","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Italy","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Italy","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Cyprus","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Cyprus","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Cyprus","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Latvia","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Latvia","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Latvia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Lithuania","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Lithuania","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Lithuania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Luxembourg","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Luxembourg","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Luxembourg","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Hungary","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Hungary","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Hungary","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Malta","Percentage of total","Goods and services for routine household maintenance","1.4",""
"2019","Malta","Current prices, million euro","Goods and services for routine household maintenance","96.7",""
"2019","Malta","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","84.2",""
"2019","Netherlands","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Netherlands","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Netherlands","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Austria","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Austria","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Austria","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Poland","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Poland","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Poland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Portugal","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Portugal","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Portugal","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Romania","Percentage of total","Goods and services for routine household maintenance","2.4","p"
"2019","Romania","Current prices, million euro","Goods and services for routine household maintenance","3 295.4","p"
"2019","Romania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","3 026.4","p"
"2019","Slovenia","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Slovenia","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Slovenia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Slovakia","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Slovakia","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Slovakia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Finland","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Finland","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Finland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Sweden","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Sweden","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Sweden","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","United Kingdom","Percentage of total","Goods and services for routine household maintenance","0.7",""
"2019","United Kingdom","Current prices, million euro","Goods and services for routine household maintenance","11 694.4",""
"2019","United Kingdom","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","10 896.2",""
"2019","Iceland","Percentage of total","Goods and services for routine household maintenance","1.7",""
"2019","Iceland","Current prices, million euro","Goods and services for routine household maintenance","193.8",""
"2019","Iceland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","167.3",""
"2019","Norway","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Norway","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Norway","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Switzerland","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Switzerland","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Switzerland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Montenegro","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Montenegro","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Montenegro","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","North Macedonia","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","North Macedonia","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","North Macedonia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Albania","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Albania","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Albania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Serbia","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Serbia","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Serbia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Turkey","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Turkey","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Turkey","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Bosnia and Herzegovina","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Bosnia and Herzegovina","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of total","Goods and services for routine household maintenance",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
