Name,Type,code,Population,food,Amount per day,BUURTCODE
Duttendel,Buurt,BU05180374,1075,0601. Flour,2190.1,74
Duttendel,Buurt,BU05180374,1075,"0602. Pasta,Rice,OtherGrain",53150.8,74
Duttendel,Buurt,BU05180374,1075,0603. Bread,137633.2,74
Duttendel,Buurt,BU05180374,1075,060301. Bread,131587.3,74
Duttendel,Buurt,BU05180374,1075,060302. Crispbread,6033.9,74
Duttendel,Buurt,BU05180374,1075,0604. Breakfast cereals,9491.0,74
Duttendel,Buurt,BU05180374,1075,0605. Dough and pastry,7328.1,74
Duttendel,Buurt,BU05180374,1075,"07. Meat,meat products and substitutes",100220.7,74
Duttendel,Buurt,BU05180374,1075,0700. Unclass. and combined meat prod.,1987.7,74
Duttendel,Buurt,BU05180374,1075,0701. Domestic mammals,30812.8,74
Duttendel,Buurt,BU05180374,1075,070100. Unclass.,3816.8,74
Duttendel,Buurt,BU05180374,1075,070101. Beef,13366.0,74
Duttendel,Buurt,BU05180374,1075,070102. Veal,520.7,74
Duttendel,Buurt,BU05180374,1075,070103. Pork,12083.0,74
Duttendel,Buurt,BU05180374,1075,070104. Mutton/Lamb,849.4000000000001,74
Duttendel,Buurt,BU05180374,1075,070105. Horse,98.80000000000001,74
Duttendel,Buurt,BU05180374,1075,070107. Rabbit,54.599999999999994,74
Duttendel,Buurt,BU05180374,1075,0702. Poultry,18459.4,74
Duttendel,Buurt,BU05180374,1075,070200. Unclassified and other poultry,10.200000000000001,74
Duttendel,Buurt,BU05180374,1075,070201. Chicken,17313.899999999998,74
Duttendel,Buurt,BU05180374,1075,070202. Turkey,680.8,74
Duttendel,Buurt,BU05180374,1075,070203. Duck,397.9,74
Duttendel,Buurt,BU05180374,1075,0703. Game,57.2,74
Duttendel,Buurt,BU05180374,1075,0704. Processed meat,46636.5,74
Duttendel,Buurt,BU05180374,1075,070401. Hot processed meat,24932.3,74
Duttendel,Buurt,BU05180374,1075,070402. Cold processed meat,21666.2,74
Duttendel,Buurt,BU05180374,1075,0705. Offals,219.60000000000002,74
Duttendel,Buurt,BU05180374,1075,0706. Meat substitutes,2115.8,74
Duttendel,Buurt,BU05180374,1075,070601. Hot meal substitutes,1976.3,74
Duttendel,Buurt,BU05180374,1075,070602. Cold meal substitutes,128.39999999999998,74
Duttendel,Buurt,BU05180374,1075,08. Fish,18834.600000000002,74
Duttendel,Buurt,BU05180374,1075,0800. Unclass and combined fish products,41.8,74
Duttendel,Buurt,BU05180374,1075,0801. Fish,13892.8,74
Duttendel,Buurt,BU05180374,1075,0802. Crustaceans,1778.3000000000002,74
Duttendel,Buurt,BU05180374,1075,0803. Fish products,3079.5000000000005,74
Duttendel,Buurt,BU05180374,1075,0804. Amphibians and reptiles,14.0,74
Duttendel,Buurt,BU05180374,1075,09. Eggs and egg products,13549.0,74
Duttendel,Buurt,BU05180374,1075,0901. Eggs,13549.0,74
Duttendel,Buurt,BU05180374,1075,10. Fats and oils,23348.8,74
Duttendel,Buurt,BU05180374,1075,1000. Unclassified and combined fat,1556.2,74
Duttendel,Buurt,BU05180374,1075,1001. Vegetable oils,4285.4,74
Duttendel,Buurt,BU05180374,1075,1002. Butter,2780.8999999999996,74
Duttendel,Buurt,BU05180374,1075,1003. Margarines and cooking fats,14604.199999999999,74
Duttendel,Buurt,BU05180374,1075,1004. Other animal fats (incl fish oil),122.50000000000001,74
Duttendel,Buurt,BU05180374,1075,11. Sugar and confectionery,31124.5,74
Duttendel,Buurt,BU05180374,1075,1100. Unclass or combined confectionery,378.7,74
Duttendel,Buurt,BU05180374,1075,"1101. Sugar,honey,jam,syrup,sweet sauce",11504.4,74
Duttendel,Buurt,BU05180374,1075,110100. Unclassified and other types,20.2,74
Duttendel,Buurt,BU05180374,1075,110101. Sugar,3922.2000000000003,74
Duttendel,Buurt,BU05180374,1075,110102. Jam,4521.3,74
Duttendel,Buurt,BU05180374,1075,110103. Honey,1159.4,74
Duttendel,Buurt,BU05180374,1075,110104. Other sweet spreads,1160.2,74
Duttendel,Buurt,BU05180374,1075,110105. Sweet sauce,256.0,74
Duttendel,Buurt,BU05180374,1075,110106. Syrups (incl. can and beverages),472.8,74
Duttendel,Buurt,BU05180374,1075,"1102. Chocolate,candy,paste,confetti",13340.599999999999,74
Duttendel,Buurt,BU05180374,1075,110200. Unclassified and other types,3186.7000000000003,74
Duttendel,Buurt,BU05180374,1075,110201. Chocolate tablet,3857.2,74
Duttendel,Buurt,BU05180374,1075,110202. Chocolate candy bars,1666.9,74
Duttendel,Buurt,BU05180374,1075,110203. Chocolate spread and choc.powder,3431.3999999999996,74
Duttendel,Buurt,BU05180374,1075,110204. Chocolate confectionary,1234.8,74
Duttendel,Buurt,BU05180374,1075,1103. Confectionary non-chocolate,5893.799999999999,74
Duttendel,Buurt,BU05180374,1075,12. Cakes and sweet biscuits,42802.8,74
Duttendel,Buurt,BU05180374,1075,1201. Cakes,25226.8,74
Duttendel,Buurt,BU05180374,1075,1202. Dry cakes,17581.0,74
Duttendel,Buurt,BU05180374,1075,13. Non-alcoholic beverages,1895883.1999999997,74
Duttendel,Buurt,BU05180374,1075,1300. Unclass and combined non-alcoholic,5703.1,74
Duttendel,Buurt,BU05180374,1075,1301. Fruit and vegetable juices,61526.00000000001,74
Duttendel,Buurt,BU05180374,1075,1302. Carbonated/soft/isotonic drinks,328904.39999999997,74
Duttendel,Buurt,BU05180374,1075,"1303. Coffee,Tea and Herbal Teas",822524.4,74
Duttendel,Buurt,BU05180374,1075,130300. Unclass. and combined coffee/tea,1386.6999999999998,74
Duttendel,Buurt,BU05180374,1075,130301. Coffee,402168.8,74
Duttendel,Buurt,BU05180374,1075,130302. Tea,287140.1,74
Duttendel,Buurt,BU05180374,1075,130303. Herbal tea,131613.6,74
Duttendel,Buurt,BU05180374,1075,130304. Chicory,214.79999999999998,74
Duttendel,Buurt,BU05180374,1075,1304. Waters,677161.5,74
Duttendel,Buurt,BU05180374,1075,14. Alcoholic beverages,147247.30000000002,74
Duttendel,Buurt,BU05180374,1075,1400. Unclassified,1833.8999999999999,74
Duttendel,Buurt,BU05180374,1075,1401. Wine,46985.9,74
Duttendel,Buurt,BU05180374,1075,1402. Fortified wines,1727.3999999999999,74
Duttendel,Buurt,BU05180374,1075,1403. Beer,92403.99999999999,74
Duttendel,Buurt,BU05180374,1075,1404. Spirits,3348.3999999999996,74
Duttendel,Buurt,BU05180374,1075,1405. Aniseed drinks,22.200000000000003,74
Duttendel,Buurt,BU05180374,1075,1406. Liqueurs,921.6,74
Duttendel,Buurt,BU05180374,1075,15. Sauces and seasonings,36917.3,74
Duttendel,Buurt,BU05180374,1075,1500. Unclassified or combined sauces,978.5,74
Duttendel,Buurt,BU05180374,1075,1501. Savory Sauces,33412.2,74
Duttendel,Buurt,BU05180374,1075,150100. Other and mixed sauces,13567.8,74
Duttendel,Buurt,BU05180374,1075,150101. Tomato sauces,7153.999999999999,74
Duttendel,Buurt,BU05180374,1075,150102. Dressings,7923.400000000001,74
Duttendel,Buurt,BU05180374,1075,150103. Mayonnaise based spreads,4739.5,74
Duttendel,Buurt,BU05180374,1075,1503. Spices,25.400000000000002,74
Duttendel,Buurt,BU05180374,1075,1504. Condiments,2522.9,74
Duttendel,Buurt,BU05180374,1075,150400. Unclass. and combined condiments,2233.7,74
Duttendel,Buurt,BU05180374,1075,150401. Vinegar,289.2,74
Duttendel,Buurt,BU05180374,1075,16. Soups and Stocks,47007.4,74
Duttendel,Buurt,BU05180374,1075,1601. Stocks in soup recipes,20066.9,74
Duttendel,Buurt,BU05180374,1075,1602. Stocks,26947.5,74
Duttendel,Buurt,BU05180374,1075,17. Miscellaneous,5676.5,74
Duttendel,Buurt,BU05180374,1075,1701. Vegetarian products/dishes,96.60000000000001,74
Duttendel,Buurt,BU05180374,1075,1702. Dietetic products,5573.9,74
Duttendel,Buurt,BU05180374,1075,170201. Artificial sweeteners,254.40000000000003,74
Duttendel,Buurt,BU05180374,1075,170202. Meal substitutes,5337.599999999999,74
Duttendel,Buurt,BU05180374,1075,1703. Insects,0.0,74
Duttendel,Buurt,BU05180374,1075,18. Savoury snacks,21100.799999999996,74
Duttendel,Buurt,BU05180374,1075,1800. Unclassified or combined snacks,36.9,74
Duttendel,Buurt,BU05180374,1075,1801. Savoury snacks,9296.5,74
Duttendel,Buurt,BU05180374,1075,1802. Savoury filled buns,11747.4,74
Nassaubuurt,Buurt,BU05180448,1625,01. Potatoes and other tubers,104691.0,48
Nassaubuurt,Buurt,BU05180448,1625,0100. Unclassified and other tubers,1428.9,48
Nassaubuurt,Buurt,BU05180448,1625,0101. Potatoes,103206.99999999999,48
Nassaubuurt,Buurt,BU05180448,1625,02. Vegetables,227052.7,48
Nassaubuurt,Buurt,BU05180448,1625,0200. Unclass.,18203.8,48
Nassaubuurt,Buurt,BU05180448,1625,0201. Leafy vegetables (exc. cabbages),33313.4,48
Nassaubuurt,Buurt,BU05180448,1625,0202. Fruiting vegetables,88447.29999999999,48
Nassaubuurt,Buurt,BU05180448,1625,0203. Root vegetables,21952.4,48
Nassaubuurt,Buurt,BU05180448,1625,0204. Cabbages,29690.0,48
Nassaubuurt,Buurt,BU05180448,1625,0205. Mushrooms,5269.6,48
Nassaubuurt,Buurt,BU05180448,1625,0206. Grain and pod vegetables,4525.3,48
Nassaubuurt,Buurt,BU05180448,1625,0207. Leek,20631.1,48
Nassaubuurt,Buurt,BU05180448,1625,0208. Stalk vegetables,4976.2,48
Nassaubuurt,Buurt,BU05180448,1625,03. Legumes,7783.5,48
Nassaubuurt,Buurt,BU05180448,1625,0301. Legumes,7783.5,48
Nassaubuurt,Buurt,BU05180448,1625,04. Fruits,230246.90000000002,48
Nassaubuurt,Buurt,BU05180448,1625,0400. Unclass.,715.9,48
Nassaubuurt,Buurt,BU05180448,1625,0401. Fruits,210897.2,48
Nassaubuurt,Buurt,BU05180448,1625,040101. Fruits,202424.8,48
Nassaubuurt,Buurt,BU05180448,1625,040102. Fruit compote,8523.9,48
Nassaubuurt,Buurt,BU05180448,1625,0402. Nuts and seeds (+ nut spread),17556.5,48
Nassaubuurt,Buurt,BU05180448,1625,040201. Nuts,10722.3,48
Nassaubuurt,Buurt,BU05180448,1625,040202. Peanut butter,6885.2,48
Nassaubuurt,Buurt,BU05180448,1625,0403. Olives,1137.1,48
Nassaubuurt,Buurt,BU05180448,1625,05. Dairy products and substitutes,553449.3,48
Nassaubuurt,Buurt,BU05180448,1625,0500. Unclass. and mixed dairy products,2844.0999999999995,48
Nassaubuurt,Buurt,BU05180448,1625,0501. Milk,295644.50000000006,48
Nassaubuurt,Buurt,BU05180448,1625,050101. Non-fermented milk and milk bev.,221260.8,48
Nassaubuurt,Buurt,BU05180448,1625,050102. Milk (fermented and bev),74379.4,48
Nassaubuurt,Buurt,BU05180448,1625,0502. MilkSubstitutes,18872.4,48
Nassaubuurt,Buurt,BU05180448,1625,0503. Yoghurt,96174.70000000001,48
Nassaubuurt,Buurt,BU05180448,1625,0504. Fromage blanc,19355.2,48
Nassaubuurt,Buurt,BU05180448,1625,0505. Cheeses (incl. spread cheeses),54154.99999999999,48
Nassaubuurt,Buurt,BU05180448,1625,0506. Cream desserts,40236.4,48
Nassaubuurt,Buurt,BU05180448,1625,0507. Dairy and non-dairy creams,10340.1,48
Nassaubuurt,Buurt,BU05180448,1625,050700. Unclassified creams,4967.7,48
Nassaubuurt,Buurt,BU05180448,1625,050701. Dairy creams and creamers,3993.9000000000005,48
Nassaubuurt,Buurt,BU05180448,1625,050702. Non-dairy creams and creamers,1355.6,48
Nassaubuurt,Buurt,BU05180448,1625,0508. Ice cream,15812.0,48
Nassaubuurt,Buurt,BU05180448,1625,050800. Combined Icecream and sorbet,350.4,48
Nassaubuurt,Buurt,BU05180448,1625,050801. Milkbased Icecream,12512.000000000002,48
Nassaubuurt,Buurt,BU05180448,1625,050802. Ice cream substitutes,25.200000000000003,48
Nassaubuurt,Buurt,BU05180448,1625,050803. Sorbet/water ice,2906.6,48
Nassaubuurt,Buurt,BU05180448,1625,06. Cereals and cereal products,314655.7,48
Nassaubuurt,Buurt,BU05180448,1625,0601. Flour,3384.7,48
Nassaubuurt,Buurt,BU05180448,1625,"0602. Pasta,Rice,OtherGrain",79014.5,48
Nassaubuurt,Buurt,BU05180448,1625,0603. Bread,206831.2,48
Nassaubuurt,Buurt,BU05180448,1625,060301. Bread,197974.7,48
Nassaubuurt,Buurt,BU05180448,1625,060302. Crispbread,8841.5,48
Nassaubuurt,Buurt,BU05180448,1625,0604. Breakfast cereals,14293.699999999997,48
Nassaubuurt,Buurt,BU05180448,1625,0605. Dough and pastry,11113.8,48
Nassaubuurt,Buurt,BU05180448,1625,"07. Meat,meat products and substitutes",148023.90000000002,48
Nassaubuurt,Buurt,BU05180448,1625,0700. Unclass. and combined meat prod.,2958.2000000000003,48
Nassaubuurt,Buurt,BU05180448,1625,0701. Domestic mammals,45026.799999999996,48
Nassaubuurt,Buurt,BU05180448,1625,070100. Unclass.,5675.6,48
Nassaubuurt,Buurt,BU05180448,1625,070101. Beef,19534.6,48
Nassaubuurt,Buurt,BU05180448,1625,070102. Veal,773.6,48
Nassaubuurt,Buurt,BU05180448,1625,070103. Pork,17512.5,48
Nassaubuurt,Buurt,BU05180448,1625,070104. Mutton/Lamb,1289.2000000000003,48
Nassaubuurt,Buurt,BU05180448,1625,070105. Horse,140.2,48
Nassaubuurt,Buurt,BU05180448,1625,070107. Rabbit,71.69999999999999,48
Nassaubuurt,Buurt,BU05180448,1625,0702. Poultry,27189.5,48
Nassaubuurt,Buurt,BU05180448,1625,070200. Unclassified and other poultry,13.9,48
Nassaubuurt,Buurt,BU05180448,1625,070201. Chicken,25482.700000000004,48
Nassaubuurt,Buurt,BU05180448,1625,070202. Turkey,1027.3,48
Nassaubuurt,Buurt,BU05180448,1625,070203. Duck,581.5999999999999,48
Nassaubuurt,Buurt,BU05180448,1625,0703. Game,73.6,48
Nassaubuurt,Buurt,BU05180448,1625,0704. Processed meat,69385.5,48
Nassaubuurt,Buurt,BU05180448,1625,070401. Hot processed meat,37133.200000000004,48
Nassaubuurt,Buurt,BU05180448,1625,070402. Cold processed meat,32194.1,48
Nassaubuurt,Buurt,BU05180448,1625,0705. Offals,284.2,48
Nassaubuurt,Buurt,BU05180448,1625,0706. Meat substitutes,3213.0,48
Nassaubuurt,Buurt,BU05180448,1625,070601. Hot meal substitutes,3002.5,48
Nassaubuurt,Buurt,BU05180448,1625,070602. Cold meal substitutes,195.6,48
Nassaubuurt,Buurt,BU05180448,1625,08. Fish,27379.300000000003,48
Nassaubuurt,Buurt,BU05180448,1625,0800. Unclass and combined fish products,58.1,48
Nassaubuurt,Buurt,BU05180448,1625,0801. Fish,20083.8,48
Nassaubuurt,Buurt,BU05180448,1625,0802. Crustaceans,2597.4,48
Nassaubuurt,Buurt,BU05180448,1625,0803. Fish products,4573.2,48
Nassaubuurt,Buurt,BU05180448,1625,0804. Amphibians and reptiles,23.799999999999997,48
Nassaubuurt,Buurt,BU05180448,1625,09. Eggs and egg products,19951.1,48
Nassaubuurt,Buurt,BU05180448,1625,0901. Eggs,19951.1,48
Nassaubuurt,Buurt,BU05180448,1625,10. Fats and oils,34649.99999999999,48
Nassaubuurt,Buurt,BU05180448,1625,1000. Unclassified and combined fat,2302.0,48
Nassaubuurt,Buurt,BU05180448,1625,1001. Vegetable oils,6350.5,48
Nassaubuurt,Buurt,BU05180448,1625,1002. Butter,4139.5,48
Nassaubuurt,Buurt,BU05180448,1625,1003. Margarines and cooking fats,21677.199999999997,48
Nassaubuurt,Buurt,BU05180448,1625,1004. Other animal fats (incl fish oil),179.9,48
Nassaubuurt,Buurt,BU05180448,1625,11. Sugar and confectionery,47401.3,48
Nassaubuurt,Buurt,BU05180448,1625,1100. Unclass or combined confectionery,517.7,48
Nassaubuurt,Buurt,BU05180448,1625,"1101. Sugar,honey,jam,syrup,sweet sauce",16884.9,48
Nassaubuurt,Buurt,BU05180448,1625,110100. Unclassified and other types,30.299999999999997,48
Nassaubuurt,Buurt,BU05180448,1625,110101. Sugar,5525.099999999999,48
Nassaubuurt,Buurt,BU05180448,1625,110102. Jam,6726.5,48
Nassaubuurt,Buurt,BU05180448,1625,110103. Honey,1686.3000000000002,48
Nassaubuurt,Buurt,BU05180448,1625,110104. Other sweet spreads,1818.0,48
Nassaubuurt,Buurt,BU05180448,1625,110105. Sweet sauce,375.19999999999993,48
Nassaubuurt,Buurt,BU05180448,1625,110106. Syrups (incl. can and beverages),734.1999999999999,48
Nassaubuurt,Buurt,BU05180448,1625,"1102. Chocolate,candy,paste,confetti",20762.6,48
Nassaubuurt,Buurt,BU05180448,1625,110200. Unclassified and other types,4956.9,48
Nassaubuurt,Buurt,BU05180448,1625,110201. Chocolate tablet,5793.200000000001,48
Nassaubuurt,Buurt,BU05180448,1625,110202. Chocolate candy bars,2525.6,48
Nassaubuurt,Buurt,BU05180448,1625,110203. Chocolate spread and choc.powder,5689.499999999999,48
Nassaubuurt,Buurt,BU05180448,1625,110204. Chocolate confectionary,1856.3000000000002,48
Nassaubuurt,Buurt,BU05180448,1625,1103. Confectionary non-chocolate,9223.6,48
Nassaubuurt,Buurt,BU05180448,1625,12. Cakes and sweet biscuits,63973.799999999996,48
Nassaubuurt,Buurt,BU05180448,1625,1201. Cakes,37420.299999999996,48
Nassaubuurt,Buurt,BU05180448,1625,1202. Dry cakes,26564.100000000002,48
Nassaubuurt,Buurt,BU05180448,1625,13. Non-alcoholic beverages,2762184.7,48
Nassaubuurt,Buurt,BU05180448,1625,1300. Unclass and combined non-alcoholic,8310.0,48
Nassaubuurt,Buurt,BU05180448,1625,1301. Fruit and vegetable juices,92424.5,48
Nassaubuurt,Buurt,BU05180448,1625,1302. Carbonated/soft/isotonic drinks,513161.4,48
Nassaubuurt,Buurt,BU05180448,1625,"1303. Coffee,Tea and Herbal Teas",1163385.3,48
Nassaubuurt,Buurt,BU05180448,1625,130300. Unclass. and combined coffee/tea,1939.2,48
Nassaubuurt,Buurt,BU05180448,1625,130301. Coffee,562821.0,48
Nassaubuurt,Buurt,BU05180448,1625,130302. Tea,409185.19999999995,48
Nassaubuurt,Buurt,BU05180448,1625,130303. Herbal tea,189137.7,48
Nassaubuurt,Buurt,BU05180448,1625,130304. Chicory,303.59999999999997,48
Nassaubuurt,Buurt,BU05180448,1625,1304. Waters,984809.7,48
Nassaubuurt,Buurt,BU05180448,1625,14. Alcoholic beverages,212577.0,48
Nassaubuurt,Buurt,BU05180448,1625,1400. Unclassified,2511.2,48
Nassaubuurt,Buurt,BU05180448,1625,1401. Wine,66929.9,48
Nassaubuurt,Buurt,BU05180448,1625,1402. Fortified wines,2481.2999999999997,48
Nassaubuurt,Buurt,BU05180448,1625,1403. Beer,134513.9,48
Nassaubuurt,Buurt,BU05180448,1625,1404. Spirits,4832.8,48
Nassaubuurt,Buurt,BU05180448,1625,1405. Aniseed drinks,28.9,48
Nassaubuurt,Buurt,BU05180448,1625,1406. Liqueurs,1267.6,48
Nassaubuurt,Buurt,BU05180448,1625,15. Sauces and seasonings,54190.700000000004,48
Nassaubuurt,Buurt,BU05180448,1625,1500. Unclassified or combined sauces,1467.9,48
Nassaubuurt,Buurt,BU05180448,1625,1501. Savory Sauces,49029.799999999996,48
Nassaubuurt,Buurt,BU05180448,1625,150100. Other and mixed sauces,19751.9,48
Nassaubuurt,Buurt,BU05180448,1625,150101. Tomato sauces,10805.3,48
Nassaubuurt,Buurt,BU05180448,1625,150102. Dressings,11618.7,48
Nassaubuurt,Buurt,BU05180448,1625,150103. Mayonnaise based spreads,6813.799999999999,48
Nassaubuurt,Buurt,BU05180448,1625,1503. Spices,40.1,48
Nassaubuurt,Buurt,BU05180448,1625,1504. Condiments,3682.3999999999996,48
Nassaubuurt,Buurt,BU05180448,1625,150400. Unclass. and combined condiments,3265.9,48
Nassaubuurt,Buurt,BU05180448,1625,150401. Vinegar,416.5,48
Nassaubuurt,Buurt,BU05180448,1625,16. Soups and Stocks,68033.90000000001,48
Nassaubuurt,Buurt,BU05180448,1625,1601. Stocks in soup recipes,28998.1,48
Nassaubuurt,Buurt,BU05180448,1625,1602. Stocks,39040.2,48
Nassaubuurt,Buurt,BU05180448,1625,17. Miscellaneous,7952.4,48
Nassaubuurt,Buurt,BU05180448,1625,1701. Vegetarian products/dishes,148.1,48
Nassaubuurt,Buurt,BU05180448,1625,1702. Dietetic products,7792.0,48
Nassaubuurt,Buurt,BU05180448,1625,170201. Artificial sweeteners,352.0,48
Nassaubuurt,Buurt,BU05180448,1625,170202. Meal substitutes,7470.200000000001,48
Nassaubuurt,Buurt,BU05180448,1625,1703. Insects,0.0,48
Nassaubuurt,Buurt,BU05180448,1625,18. Savoury snacks,31621.4,48
Nassaubuurt,Buurt,BU05180448,1625,1800. Unclassified or combined snacks,58.300000000000004,48
Nassaubuurt,Buurt,BU05180448,1625,1801. Savoury snacks,14252.8,48
Nassaubuurt,Buurt,BU05180448,1625,1802. Savoury filled buns,17279.1,48
Uilennest,Buurt,BU05180475,2100,01. Potatoes and other tubers,136376.8,75
Uilennest,Buurt,BU05180475,2100,0100. Unclassified and other tubers,1973.8000000000002,75
Uilennest,Buurt,BU05180475,2100,0101. Potatoes,134328.19999999998,75
Uilennest,Buurt,BU05180475,2100,02. Vegetables,304650.7,75
Uilennest,Buurt,BU05180475,2100,0200. Unclass.,24396.5,75
Uilennest,Buurt,BU05180475,2100,0201. Leafy vegetables (exc. cabbages),45108.9,75
Uilennest,Buurt,BU05180475,2100,0202. Fruiting vegetables,118424.29999999999,75
Uilennest,Buurt,BU05180475,2100,0203. Root vegetables,29493.399999999994,75
Uilennest,Buurt,BU05180475,2100,0204. Cabbages,39114.5,75
Uilennest,Buurt,BU05180475,2100,0205. Mushrooms,7187.799999999999,75
Uilennest,Buurt,BU05180475,2100,0206. Grain and pod vegetables,6019.9,75
Uilennest,Buurt,BU05180475,2100,0207. Leek,27943.9,75
Uilennest,Buurt,BU05180475,2100,0208. Stalk vegetables,6897.4,75
Uilennest,Buurt,BU05180475,2100,03. Legumes,10503.9,75
Uilennest,Buurt,BU05180475,2100,0301. Legumes,10503.9,75
Uilennest,Buurt,BU05180475,2100,04. Fruits,303359.39999999997,75
Uilennest,Buurt,BU05180475,2100,0400. Unclass.,985.5999999999999,75
Uilennest,Buurt,BU05180475,2100,0401. Fruits,277566.5,75
Uilennest,Buurt,BU05180475,2100,040101. Fruits,267524.3,75
Uilennest,Buurt,BU05180475,2100,040102. Fruit compote,10115.9,75
Uilennest,Buurt,BU05180475,2100,0402. Nuts and seeds (+ nut spread),23346.000000000004,75
Uilennest,Buurt,BU05180475,2100,040201. Nuts,14617.599999999999,75
Uilennest,Buurt,BU05180475,2100,040202. Peanut butter,8802.1,75
Uilennest,Buurt,BU05180475,2100,0403. Olives,1548.1000000000001,75
Uilennest,Buurt,BU05180475,2100,05. Dairy products and substitutes,711677.8,75
Uilennest,Buurt,BU05180475,2100,0500. Unclass. and mixed dairy products,3513.2999999999997,75
Uilennest,Buurt,BU05180475,2100,0501. Milk,370436.7,75
